{'anchors': [29, 26], 'sequence': '%^!&*%&!&%^!%*!%^%!^!%^&%*%!%&#*&!#!&%#', 'large_anchor': False}
{'anchors': [81, 72], 'sequence': '^#!#^!^!^&*#&^%*!&%&%&!*!%*!#!&#&%&!^%*%&!*', 'large_anchor': True}
{'anchors': [20, 29], 'sequence': '!^&*%^&!%&#^&^!#%&^#*&#*#!#!&%^#*!%&%#^!%!%', 'large_anchor': False}
{'anchors': [74, 87], 'sequence': '*%#&%!^#^&^*#!#%&!#%&%^!*!^!*%*&*%&#*&*#*^#', 'large_anchor': True}
{'anchors': [12, 29], 'sequence': '^*^&!#!%!%!#%!#!&#%*!&^&!%#*%#*%^%*^&!%&^*!', 'large_anchor': False}
{'anchors': [81, 76], 'sequence': '^!*#*^!*^&*!*^*^*!&#^*!^%*%^*^%^*#^*#*#*#&^', 'large_anchor': True}
{'anchors': [19, 11], 'sequence': '^&%!&^%!*^#*#!%^%!%!%&^*!*#*&*!^!#%^%!&#&!*', 'large_anchor': False}
{'anchors': [87, 74], 'sequence': '^&*!^&!^&#!&!#*%#&%&!%*^!*^&^*#^*^%&#*%^&%#', 'large_anchor': True}
{'anchors': [15, 11], 'sequence': '#!%!^!^%#^%&%*^%&!%^%*^!^#*^#!&#%*!%#*!&^*&%', 'large_anchor': False}
{'anchors': [85, 73], 'sequence': '!&%!&*^&^!#!&%#%!*%#*#^*^*^&^!^#^#*&*#^*!&%^', 'large_anchor': True}
{'anchors': [19, 27], 'sequence': '!*&#^*&!*%^!&%&*&*#%!^&%!^!&%!^!&%^#^&*%&#!^', 'large_anchor': False}
{'anchors': [80, 73], 'sequence': '*^*!#*%*!&#%!^*#*^&*!*#&^*#!#^*!%&#%*^!%*^&#', 'large_anchor': True}
{'anchors': [18, 14], 'sequence': '*^&%*#%^!*#%^!&#!%*^*#%&#^!*!&%#^%#!#%&#^#*&', 'large_anchor': False}
{'anchors': [72, 74], 'sequence': '&#!&!*&^%^#&!#^#!#*^#%!^&^!%#!&*%&%#!*#!#^%^', 'large_anchor': True}
{'anchors': [18, 15], 'sequence': '&^*!^#*!^&%#!#%!&*&#*%#*!%!&#*&^*^&!#!&^%!#&', 'large_anchor': False}
{'anchors': [78, 83], 'sequence': '!^%!&*#^#!%*!*%#%!#*^%^*%*!#&*!%&!*#!%^*%&^%', 'large_anchor': True}
{'anchors': [11, 14], 'sequence': '#!&#*!#&*!#&^&#^*&^#&#%&^&*!&!*%&%^#%!%!^!^%', 'large_anchor': False}
{'anchors': [81, 81], 'sequence': '*%&%*!#^!#^*#%*%#&*%&^#&%^%^%!*#*^*%^!#!^#!#', 'large_anchor': True}
{'anchors': [29, 25], 'sequence': '!^&#&^#%!*#%!*%#^#*%&#*&%#&%^&^!*#%^&#!&%^#%', 'large_anchor': False}
{'anchors': [74, 86], 'sequence': '!%!^#^*!&%^%!#%&#&#%#*#%!&!*!*#*!*%&!&#*&*%*', 'large_anchor': True}
{'anchors': [10, 19], 'sequence': '^&!*&%#%#&!*&*!*&#*^*%#*&^*!#&#*#*&!&^!&!#&!', 'large_anchor': False}
{'anchors': [82, 75], 'sequence': '#%&!^*^&%#!#!%^!*!&#^#*^&%&^!^&%#!#%!#&#*&#*', 'large_anchor': True}
{'anchors': [25, 13], 'sequence': '&%&!&^%&!%*^*#^%!^&!*^&*!#^*&%#%!%&^#^%!^#*&', 'large_anchor': False}
{'anchors': [84, 76], 'sequence': '!^#*^*%#%*!#!&^%#%^%#^!#^#^#&!*&%#*%&*^&!#%&', 'large_anchor': True}
{'anchors': [19, 28], 'sequence': '&^&*#%!^&!#&^!%#%&*^&!^&%&^!*&*&^*!#^#*!^#&^', 'large_anchor': False}
{'anchors': [80, 84], 'sequence': '%!&*!^*^#%*^%*%*&#%!*#!#&%^#*%!^&%^&%*^&!^&^', 'large_anchor': True}
{'anchors': [21, 11], 'sequence': '%^*!&%!*%&#*^!%*#^!&!*^%&!#!#&#!#&*&#!%&#*!^', 'large_anchor': False}
{'anchors': [73, 85], 'sequence': '#%^#^&!#&%#*&!%#*#&%&*^&%#&*%#^%&^%#&^!%^#&#', 'large_anchor': True}
{'anchors': [25, 17], 'sequence': '#*!&*#*#^#!*%*#&%#!&^#*^*%&!%^*#!^&!#&%&^*!^', 'large_anchor': False}
{'anchors': [74, 82], 'sequence': '^#!&^%&*&*!%&*&!%!%^!*%*&#&*!#!%^*!#&*&*&^%*', 'large_anchor': True}
{'anchors': [27, 24], 'sequence': '#!#^#*&^*!&!^&#^#%#!&%&#%!&^!*!&#&!^#!&*^*#^', 'large_anchor': False}
{'anchors': [74, 88], 'sequence': '!&^&#*!%#%!^*%^#&!&%!^#&*^#&^&*%*%*%^&^*%!*^', 'large_anchor': True}
{'anchors': [12, 11], 'sequence': '^&!^#^%#*#^#^%&#&*&*&*#!^#^&^!#&*&^#!^&%*#^#', 'large_anchor': False}
{'anchors': [72, 82], 'sequence': '&^%#*!^#^&%&^!^#!^!^&!&#%#^!&!*&%!#^%&%#&^#&', 'large_anchor': True}
{'anchors': [24, 13], 'sequence': '&!^&%!#&*&%!#&#&*#%#&#^%!#!*^#^#^*#!^%*^#^!*', 'large_anchor': False}
{'anchors': [78, 81], 'sequence': '&%^!*%!^#!^&!^!^%#!#%#&#^!%&^#*#&!&#^%*!&*^&', 'large_anchor': True}
{'anchors': [20, 12], 'sequence': '#!#&!#%!%!&!#%^!^#*#%!#^#*^*%!*#*#&^%^*!^&#!', 'large_anchor': False}
{'anchors': [86, 76], 'sequence': '#%!%#*!&#%!&#^&^#&#!%&^!^*#^&*#%^%!*!#%!^&#&', 'large_anchor': True}
{'anchors': [28, 29], 'sequence': '^%#*#!^&%#*&*%^%#!%!#*!#&!^!#^%!%^*%!&!&%!%*', 'large_anchor': False}
{'anchors': [81, 84], 'sequence': '%^&%&%!&^!&!%&#%^&#%^#*&^&%&^&^#!#&^#&*&!*^*', 'large_anchor': True}
{'anchors': [22, 27], 'sequence': '&#%^&#&*^!%#^&%*%*!%&!&#*!&%*^!#%!*%&%&#!%!*', 'large_anchor': False}
{'anchors': [86, 86], 'sequence': '%^&!^%^#&*&#!%!%#^&%&*&%&*&%#^*%#*&*%*%#*#&%', 'large_anchor': True}
{'anchors': [25, 16], 'sequence': '^#&!#&!#&!^!%!#!#^*!*!%*!%*^&*#^&%^!*^#^%!*#', 'large_anchor': False}
{'anchors': [81, 87], 'sequence': '&*#^%&!^!&#^!%*%&%&!^%^%&%#*&!^&#%!*#%*&!%#^', 'large_anchor': True}
{'anchors': [13, 27], 'sequence': '*!%!%!%^#&#%!*%^!%^!^!&!&!%!&^%!%*&^&*&!#*%*', 'large_anchor': False}
{'anchors': [89, 77], 'sequence': '%*&*!%^*#*&%&*!*!%*%*%&!&#!%#%#*^#^%*&*%^!%^', 'large_anchor': True}
{'anchors': [22, 29], 'sequence': '%#*&^*&*^&%*&#*%^!%*&*!*%#%&*&#%!#^%!#&%^#!^', 'large_anchor': False}
{'anchors': [71, 76], 'sequence': '#&#!#^!^%*%#^!&!^*!#%!#!&*%*^*^&*#!%*!%!^&%&', 'large_anchor': True}
{'anchors': [15, 17], 'sequence': '*^%^&%^&*!^*!#*&!*&^%#!%^&%*^#!#!^*&^!*%^!#%^', 'large_anchor': False}
{'anchors': [74, 73], 'sequence': '#!%#^!%!%#*&!%^%*!#*%^%#*&^%&#!*#*&*^!%^&%!*#', 'large_anchor': True}
{'anchors': [26, 17], 'sequence': '*%!%*%*!#*&#^#*#*#^#%^!^*&^#^*^%*!*^*!#&#&!&*', 'large_anchor': False}
{'anchors': [72, 78], 'sequence': '*&%#*#^&!#&!%&^&!#%#*^&^%^!^#%!%^%#*!&%!%#%^&', 'large_anchor': True}
{'anchors': [24, 14], 'sequence': '#!*#^!&^!#!#*!^!&%^!%^*^&!%!#^%#*!&#&^*!^#^%!', 'large_anchor': False}
{'anchors': [72, 71], 'sequence': '&#%&!&*&!^#%!#%#^&%!%&^&#^*#*!&%#*!^%^#&%^%!%', 'large_anchor': True}
{'anchors': [11, 24], 'sequence': '&^#^!*^#^!#*&!#^&!^!%#%^%#&^*^%#*%#&^!#%*!&%^', 'large_anchor': False}
{'anchors': [80, 73], 'sequence': '^!*&%&!^%#%#^#^!#&!^!*%*%*&^!&*&!%&#%&!^!^&^#', 'large_anchor': True}
{'anchors': [26, 26], 'sequence': '!^%&%#^!#&^!^%*#%&%*&*%#^#!&^&!&%#!#%#&*!*%^%', 'large_anchor': False}
{'anchors': [90, 87], 'sequence': '^!#^#%*^%!#&!&!#^*!#^!*^!&%!&%*^&%!%^!&#^!^&^', 'large_anchor': True}
{'anchors': [22, 14], 'sequence': '&^%*#!*&#!^&#&!%^%#%!*!&*%*&#*^!%&^!#&!&#!#^*', 'large_anchor': False}
{'anchors': [85, 77], 'sequence': '#*!#!*&^#^%&!*^&%#*!*%#*^%*&^%#^&!&*%^!*!&!&^', 'large_anchor': True}
{'anchors': [19, 22], 'sequence': '^!&%&*!#^&%*#%#&!#!%^&*&*#%!*^%*&*&*%^!^%^&!^', 'large_anchor': False}
{'anchors': [85, 80], 'sequence': '^#&^&*%^!*&^&#*!&*^*^&%&^!%*!*!^&!*%!#%^!#%*^', 'large_anchor': True}
{'anchors': [27, 12], 'sequence': '#^!%&#^#*^&!%!#^#*^&*!&%*%!#^%#^*^&%^*^&*%!&^', 'large_anchor': False}
{'anchors': [88, 71], 'sequence': '%*&%#%^*!%!&^&*%&*&!^!%^!#%&!%*%^!^!^&#%&*&#&', 'large_anchor': True}
{'anchors': [10, 19], 'sequence': '%^%#&#%*!*^%^#&!%&^!^*&#%#&#!*#!&#%*%^&*^%&#%', 'large_anchor': False}
{'anchors': [89, 80], 'sequence': '%*#&#*^%!#%!*#*!%^!^*&^#!%#!#&!&^*&#*&%*&^#%#', 'large_anchor': True}
{'anchors': [10, 28], 'sequence': '&%&*#&^&#&#^*#*&!&*^#*&%^!^*#!#!#&*%*%&*&^*^#', 'large_anchor': False}
{'anchors': [86, 77], 'sequence': '%#!*!%^&%#&%#!*^%!*^!^!*!*^!*#&%#^&%#*&*!*&%^', 'large_anchor': True}
{'anchors': [23, 20], 'sequence': '^%#^&#^#!%#!^*%!*%&!^!#^#!%#*#^#&!&#^&!&%&!#!', 'large_anchor': False}
{'anchors': [82, 79], 'sequence': '*^!^!^*%!^#^#%^!&^%^%&!^%#^*#!*#&^#&#&%&%!^&*', 'large_anchor': True}
{'anchors': [22, 20], 'sequence': '*#!*^#*&#*!^#&*&^!^%*&!&*!*%!#*#%#&!*!%^!*&!*', 'large_anchor': False}
{'anchors': [86, 74], 'sequence': '%!^!&*!%!#%&#!%!^*^&*%!&%*#*#%#*!*!*!#&#%#%*#', 'large_anchor': True}
{'anchors': [15, 29], 'sequence': '^#*^*%*%*!&^*%*!%*^&#!*^#!^&%&*%*%^#&!&^%!#*^', 'large_anchor': False}
{'anchors': [80, 79], 'sequence': '&#*!%#!*&!&!#*#*!#^#%&#&^!&#&#^!&*^&*&#^*^&^*', 'large_anchor': True}
{'anchors': [14, 28], 'sequence': '&*%!*#^*!#!*#&*&^*!^*!&!%&#&!#!%#!#&^#!^%^#&^', 'large_anchor': False}
{'anchors': [82, 83], 'sequence': '!&!%&!^%*^&%&^%&*&#!^!*%*^!#%!*#^&#%&!#*^!^*%', 'large_anchor': True}
{'anchors': [19, 13], 'sequence': '%#*^&*^%#*^&!*#^!*!^*%!#*&%#%&^*#%!%!%*!%&*#&', 'large_anchor': False}
{'anchors': [86, 87], 'sequence': '%#!*^!%&^&#^%^#%&#%^%!#^#%!%#*&^%*#*^%!^&*!%!', 'large_anchor': True}
{'anchors': [14, 13], 'sequence': '%^&*&%#&#&#^#!%#%&^*&^%!^%&*#^!%#*^#&#!&%!#^!', 'large_anchor': False}
{'anchors': [87, 87], 'sequence': '#&%&%&!*%^&%!^*&^%*!%^#*^*&*!#!%^#&^#%^&%^#!*', 'large_anchor': True}
{'anchors': [23, 14], 'sequence': '&!^%&#%*%#^&!#%*%^%#%^#!^!*#^&*^*!#^&^#&#%#!#', 'large_anchor': False}
{'anchors': [84, 87], 'sequence': '!^!#^#!&#!&^*!#*^#*!*^#&%!%#^#!&*&^%*%*!%^%#^', 'large_anchor': True}
{'anchors': [10, 12], 'sequence': '^!#%#!*%!*!#^!^#&*^%#&!*#!#!*&*!^!%!*^&#&%#&%', 'large_anchor': False}
{'anchors': [77, 82], 'sequence': '%!%!%&*%*&^%#&^#%!&!%*#%^%*&^!*&*&#%*#&!^&^!&', 'large_anchor': True}
{'anchors': [26, 12], 'sequence': '%^&*%&%^&*&*^%#&!#%*^!%#!%&*!&*%&!#%#^*%*&!*!', 'large_anchor': False}
{'anchors': [79, 85], 'sequence': '%!%*%*%#!^*^*^&%#&#&^!#^#^%!*%#!^%*#!#*&!%&#&', 'large_anchor': True}
{'anchors': [10, 14], 'sequence': '*^%*&#&^%*%!&!#!&*&^%*^%&^#!&#^%^*!#*&*!*%#^!', 'large_anchor': False}
{'anchors': [88, 80], 'sequence': '%!%!#^!^&^#!%!#&!&#&#&%^*#%*%#*&%#&#*#*%&^%*#', 'large_anchor': True}
{'anchors': [11, 13], 'sequence': '^#&^#&^#^%!*&!*%*%^*^%#&^*!&*%&%&!%*^!#!%&*^*&', 'large_anchor': False}
{'anchors': [86, 90], 'sequence': '*&*#*#!#!*!^!#%!%#%&%&*^#*%&%#%*%!#^!^!#%&!#*!', 'large_anchor': True}
{'anchors': [13, 13], 'sequence': '*^!&*!*#*#^*#*^*%&^%&#!*^%!&^%!^&#^*#&%#*&#&!*', 'large_anchor': False}
{'anchors': [87, 84], 'sequence': '#&!&*#%&#*&%&%&*^&*!^*!^%#&#!%!#!&*%*^*#^*^&*#', 'large_anchor': True}
{'anchors': [15, 27], 'sequence': '#*%#!&#*#^&%!^%&!*&^#^&!&*%#&^&!^!*&*#&!&!&*!^', 'large_anchor': False}
{'anchors': [76, 86], 'sequence': '&%^!^&#&^#%!#!&#&#^&*%!^!#!&!&#%*#*^#%^*^#^%^%', 'large_anchor': True}
{'anchors': [25, 12], 'sequence': '&^&#*&!^#^%#&%*#%*&%#*!&!&^&*#&*&*^#&*!&^&%^&^', 'large_anchor': False}
{'anchors': [81, 90], 'sequence': '%^#!%#%*&!%*!#^!%^&%*!&#^!%&#&#*%*&*^&*!#%#^!^', 'large_anchor': True}
{'anchors': [16, 10], 'sequence': '&%&^!#*!^&^&*#%!^&%*%^*%*&!^&^!*!#!^!*^#!#!&!%', 'large_anchor': False}
{'anchors': [81, 81], 'sequence': '%*#&%*!#*#!^!#&#!^&%!&%#*!^*!^&#!*!&^!%!*!%!*#', 'large_anchor': True}
{'anchors': [14, 25], 'sequence': '^*^!&*^*&%#%&!^*%#%&%#!*^#%&#^%&%#%*&*^*^&#!&#', 'large_anchor': False}
{'anchors': [74, 83], 'sequence': '%&!*#%&^!#!^%!&^!%*%&#^*&^%!&#&%!&^*!&*^&%!*#*', 'large_anchor': True}
{'anchors': [14, 29], 'sequence': '#^#^!^&!*%!^*!%^*%!^&*!%^!^%*%&!#%*#&#%&!&%*^%', 'large_anchor': False}
{'anchors': [72, 87], 'sequence': '!#^&%&#%!&%!%#%#%*^%&!%^#*!#&#*#!#*^!%*%&!*&%#', 'large_anchor': True}
{'anchors': [15, 13], 'sequence': '%^*&!^*#*%&%&%^*^!#*#^!*&^*^!%*^&#^!&^!#&#!#%&', 'large_anchor': False}
{'anchors': [87, 74], 'sequence': '^#!#%&^!#&*!^!*&^&*#!&^%&*^%!%!#%*^&^*%&#%&%*^', 'large_anchor': True}
{'anchors': [19, 22], 'sequence': '&*#*%*!&%^*#&!*&^%&^*%*&*!^#^%#!^*%&^!^#&^#*#!', 'large_anchor': False}
{'anchors': [77, 83], 'sequence': '&!#%#^&^&^%&#&%*%*%!%*#*&^*^#*&!&^!^&!#&#%#^&%', 'large_anchor': True}
{'anchors': [23, 15], 'sequence': '&!^*!^#!#%&!%#&^*%^#%*^!#*^%&#&^#!^!^#&*%^*%&^', 'large_anchor': False}
{'anchors': [83, 88], 'sequence': '%*!#%^%#*&^%!*%#!%^&^&#!&!^*!*&%*%!&!%#*%^&#*#', 'large_anchor': True}
{'anchors': [26, 21], 'sequence': '!^#^#*&*!^*&%*&^&#%&%&!&^!^#&#&!#!^&%#^%!*^&#%', 'large_anchor': False}
{'anchors': [72, 89], 'sequence': '!^&!#*!&^&!#!%&^!%*#^&#^%^#%*^%&*!%&#!&^!%^*#%', 'large_anchor': True}
{'anchors': [24, 19], 'sequence': '*!^*!^!%!*#%&*!#!&*&^#^*#&!^#^&%*^&*%^%#^*#&^!', 'large_anchor': False}
{'anchors': [75, 82], 'sequence': '!*^*!&^#*#^!^#*#&^*%*&!%&%#!%^#*#*!^%#%*#*#*!*', 'large_anchor': True}
{'anchors': [22, 11], 'sequence': '*%&%#*^*^*%*&*%!^#%#^&*!&!%!%!^%^*!%!&*!#!*^&*', 'large_anchor': False}
{'anchors': [78, 82], 'sequence': '!%*^&!^%^!&*!^!#*^&!#*^*!*&#^*!&!^&^%#*!&^*#^!', 'large_anchor': True}
{'anchors': [27, 21], 'sequence': '%&#&%&!^%&*!^!^&*!&!*%!&^&!&#*&#&^&!%#&*^#^*!%', 'large_anchor': False}
{'anchors': [89, 77], 'sequence': '^*!%*^#*%!#%#*%!&%!&#!#&^!%&%#%*%^*^#^#^!%*#&%', 'large_anchor': True}
{'anchors': [27, 10], 'sequence': '&%#^*%!*&^#&#!&^*#%&^!%#!#*#!#&%^#^%&%&*#^!^%!', 'large_anchor': False}
{'anchors': [76, 83], 'sequence': '!*^%^%&#*!*!%^&^&#!#&*!#&*&!%#%#&^&*&!%*%!*!#*', 'large_anchor': True}
{'anchors': [25, 19], 'sequence': '*%*#*#*!&%*^*&^*&%&^!#^!%#*#&%&%^#&#^%#%*#*%*!', 'large_anchor': False}
{'anchors': [87, 89], 'sequence': '*#&#&^*!%!&^*!^%*^!&%!^%^#&^!#!*%!#*!^!*&!#%!*', 'large_anchor': True}
{'anchors': [19, 26], 'sequence': '&%*#^!*%&*%^%*!#&#&#%*&%!*^!%&!&^!*%^#*#^!^&!#', 'large_anchor': False}
{'anchors': [78, 73], 'sequence': '*^*#%&%*%^!*!%*#&^&#*!%*#^*#*%*#!&*!#!#%^#!^!#', 'large_anchor': True}
{'anchors': [24, 13], 'sequence': '!^&*!*&%^*!&^&#^*^*#&*%#%#*!#&*#^!&*&!%&#%*#*#', 'large_anchor': False}
{'anchors': [71, 90], 'sequence': '!#&#&^#&!#^*^%&!#!%^*#&#^#!*^#&#^!^*^!*#&*#&*%', 'large_anchor': True}
{'anchors': [11, 19], 'sequence': '&!#*#&#%!^!&%#&!^*%!%!&%!^%&^%!&^#&!#*%!*^!%#^', 'large_anchor': False}
{'anchors': [90, 84], 'sequence': '^!#%#%*%&#^!^#*#%*#^&*%&#!*!*%&#*^#&%#%!^*#*&^', 'large_anchor': True}
{'anchors': [19, 21], 'sequence': '^#*#&*#%*%^%#&!%&#&%^#*&!*^#^&%#&!&%!*%^!#%^#*', 'large_anchor': False}
{'anchors': [77, 76], 'sequence': '%!#^!%#!*!#&%!#*%^&*^%^&*%!^*!&#*!#*#%*#%^&%*&', 'large_anchor': True}
{'anchors': [11, 22], 'sequence': '^&!*^*!&%*!%!&^!%#%*^&*&%*!*^%^%!#*&*!&*%^#&!#!', 'large_anchor': False}
{'anchors': [82, 75], 'sequence': '!#!^*%#*!%&*^%&%&*%!^#%&*&%*%*&#^*^&%^&%#&#&%&*', 'large_anchor': True}
{'anchors': [28, 24], 'sequence': '&%*^%#%^%!#^*&^!&*#!^#%!%#*&!&*#&!*&%#*!&!*!%^!', 'large_anchor': False}
{'anchors': [85, 81], 'sequence': '!%!#!*%*&*#^*%&%*%*%^%!*&#&!^#&^*&*#*!%*&!#^&^*', 'large_anchor': True}
{'anchors': [24, 20], 'sequence': '#!#!#*&#!%*&^%*!^!^#&^%*^*!#&!%!&*&!#!*&#^#^%#!', 'large_anchor': False}
{'anchors': [83, 77], 'sequence': '#!&^%!^&#&*^!^%*#*#&*#!#%#*!&!^&^#!#!*%#%!^#&*&', 'large_anchor': True}
{'anchors': [21, 19], 'sequence': '&*^!&!%!#%^#*#*^!#&%*^*%^&#*&!%!%!#*&#^*#!#*#*!', 'large_anchor': False}
{'anchors': [89, 90], 'sequence': '*!^&*&#&#!*%*%#%!#&*#*#&%&%&^#&%!^%*!%&^!&^&#%^', 'large_anchor': True}
{'anchors': [19, 11], 'sequence': '*#&%!%&!^*#&!&*&#!#!%*!&%!%&%^!*&^!*&#*!*%&^&%&', 'large_anchor': False}
{'anchors': [83, 84], 'sequence': '^%&#^!#!#*^*^&!#&#!#!%*#&%#^%^%*%^&!&!*#&%!^%!*', 'large_anchor': True}
{'anchors': [24, 15], 'sequence': '*%!%*#%&^*^!^*!#*!&#%#!*&*^!%^*&*%#%*^%^&!*#^%#', 'large_anchor': False}
{'anchors': [80, 77], 'sequence': '#!&%^%&%*^!*&#&#!%#&#^#^!%*!%&!&*&!^*%!%*%*%&#%', 'large_anchor': True}
{'anchors': [22, 25], 'sequence': '!*&*!%#*&#^%^&^!&#%*#&*^!%^%^*%&!*%&!^!%!&!#%^#', 'large_anchor': False}
{'anchors': [76, 87], 'sequence': '%*!#*&#*#&^%^%*%&%^*!#%^#%#*!#%!#%*#^#^&!&^*%#^', 'large_anchor': True}
{'anchors': [26, 23], 'sequence': '%#%&^&%!*&^*%#&#!&*#%#&*&*%^%*%*&#*&*^%*!^!*#*&', 'large_anchor': False}
{'anchors': [79, 74], 'sequence': '%*%#^%!*%*#^#^*^!%^!*^&*%*%^&!%#^*^&^&#%#&*%&%&', 'large_anchor': True}
{'anchors': [29, 17], 'sequence': '#&#!*&%#^#*^!&!%&^#!#%#^&^*^#&!#^&^*!%#!^*%&^#^', 'large_anchor': False}
{'anchors': [80, 87], 'sequence': '&%^#*%#!^&!&#^*^%!*%!&!#!#&%!^%#!%*#*#!#%!^&%^*', 'large_anchor': True}
{'anchors': [22, 26], 'sequence': '&*!*#!#!#&^%*#!&#!%&^%&%#*!%&^*%^*#%&%^#&*%#&#!', 'large_anchor': False}
{'anchors': [73, 86], 'sequence': '!&^#*#%#^%#%#&%*%&!&%!&^*^#^%*!%#&^%*#*^&%*#*%&', 'large_anchor': True}
{'anchors': [24, 15], 'sequence': '#^&!%*!#^&#%!^%^&*%*#!&%!&%*&#%!^&!#*!&!%#%#%*&', 'large_anchor': False}
{'anchors': [74, 78], 'sequence': '%*%&^*&!^!#%!*%*!*#!^!%&^#!^!&#!#*!*!&%!^*&#!*^', 'large_anchor': True}
{'anchors': [25, 11], 'sequence': '#^!#*#&^#^*%&^!&*&*!^%*&^%^!&!&#^#&#&*&*&^*&%*^', 'large_anchor': False}
{'anchors': [89, 81], 'sequence': '%^!%!&!%!%*%^&#*!&%#&^&^#&*!*#&^&^&%*%*^!&!^#&^', 'large_anchor': True}
{'anchors': [18, 17], 'sequence': '*!^!#!*^!^%&*#&^%#!*!&*^*%&^%!&#&^*^&#%*!&#&%*!', 'large_anchor': False}
{'anchors': [90, 76], 'sequence': '%*&*&#%^%!&^!^%!*!^*%!%!*^%*#*%#&#^%*^*#*%*!%&*', 'large_anchor': True}
{'anchors': [26, 21], 'sequence': '*^%&*!#&^%!%&#&*#%^&^&*^%^%&#^#&*#%!*^#&!%!#*^&', 'large_anchor': False}
{'anchors': [87, 89], 'sequence': '*%#^%#%^%&%*&^%^%&*!%*!#&*!*%*^&#%#&#%!^%^%#!*&', 'large_anchor': True}
{'anchors': [29, 28], 'sequence': '#%&*&^#%&*&^#*%!#*#*^&*&!^*!#&#*#%!^%!&%!^#*!%*', 'large_anchor': False}
{'anchors': [75, 76], 'sequence': '&#^*%^%!%!#^!^*%!*&!#&%^%#%!&*&^&#%&!*!#!^%#!%!', 'large_anchor': True}
{'anchors': [10, 16], 'sequence': '^#!#%*%^*^!#%#%!&^#*#%!*#!#!&!%^*!*#*%*#^*%&%^!', 'large_anchor': False}
{'anchors': [90, 87], 'sequence': '!&#&*&%!%#^#!#*&*^*!%^%*^#!*!^%&#%*&*&^%#*!&%#!', 'large_anchor': True}
{'anchors': [22, 27], 'sequence': '#&%^#%&^%#%^%#^#*#!%*%^!&^!^!%#&!^*!#!^*#^#&*!*', 'large_anchor': False}
{'anchors': [76, 72], 'sequence': '*%&!*%!%*#%*%*#*^%#^%^*^&^!*^#%!&^%^!%&^#!#!&^*', 'large_anchor': True}
{'anchors': [29, 26], 'sequence': '#%*#!#!%^#%!^%^%*&!^!%#!#%#%!&!&#!%&!*^&#!&*!*%', 'large_anchor': False}
{'anchors': [72, 84], 'sequence': '!#*#%*%!*!%&^!%!&%!#&!%&#&*%&#*^!^#&^!%*!*#^*&*', 'large_anchor': True}
{'anchors': [19, 13], 'sequence': '%#%&!*!%&*&#!^*%!#*#%!^%&%!%*%&!#%&#!#*&!*^#!*#', 'large_anchor': False}
{'anchors': [80, 74], 'sequence': '*&!%&!%*&!#%#^&%^*&*!^*!*%^%^&*#&!#*&*^!^!*#!%*', 'large_anchor': True}
{'anchors': [24, 25], 'sequence': '*%!%&^*&!^!^%#&*#*^!^&#^*^*%^%!%^!%!*%!^%^&%&*#', 'large_anchor': False}
{'anchors': [72, 84], 'sequence': '#%#^%^*%&*#^*!#*!&^#!#!*#%^#^%^!*!*!^#*!*%&^%&!', 'large_anchor': True}
{'anchors': [13, 27], 'sequence': '!&#^!#&!#!&^#!%&#&^!^%&#*!&*&%^&^%&%&%*&^!&*%*#^', 'large_anchor': False}
{'anchors': [75, 72], 'sequence': '!#!^#*%*^&^*!&!%*!#^*%*!#%!%^*%^#^!&^#!%!&#^%!%&', 'large_anchor': True}
{'anchors': [24, 11], 'sequence': '^!*!^#*^!#%*#^#&!%^*&*&*%!#*!&#^%&^#^&%^*#*^#^&%', 'large_anchor': False}
{'anchors': [73, 82], 'sequence': '#&#^!^&#^!&*!#*!*&^%*!*&!*&#&*&#^%*^!#^&#&^!^!^&', 'large_anchor': True}
{'anchors': [16, 16], 'sequence': '%*&%!#*#^&*#^%&#*&!#^%#^%#*%!^&^#^&*&!^&!&#*&*^%', 'large_anchor': False}
{'anchors': [84, 90], 'sequence': '&^%^%&!&#*#^&*^&%!*%*%^%#*&#&!&^#!&!%#!#&#!#!^&*', 'large_anchor': True}
{'anchors': [11, 18], 'sequence': '^&!*%#!^!^!#&!&#!^&#!*^&%^#%^&%&#%#^#&!#&#*^%!*&', 'large_anchor': False}
{'anchors': [89, 78], 'sequence': '%*%*!&^!*&!*!%*!%^!*!^&!^*#&%&!%&!^#*#^&#&^!%#%#', 'large_anchor': True}
{'anchors': [16, 17], 'sequence': '&^&*%*#%*#*#&*^*#&%*!#*%*#*^&!&*#&#*&!^&!%&%#&!%', 'large_anchor': False}
{'anchors': [78, 88], 'sequence': '^!#^#!%#!^&!*#*&!%^%*!&*#*^*^!&*%#*^&!#&^&#*&%#&', 'large_anchor': True}
{'anchors': [19, 15], 'sequence': '%*&^&!&!%^%#%!%#%&^&^*!&%&*&^#&%#*%&!#%*!&%&#!%^', 'large_anchor': False}
{'anchors': [86, 84], 'sequence': '%&*&*#&^!*&#^#^#*^#*#%&*^&!&#&%*&!%*#%*&%#*#!*&%', 'large_anchor': True}
{'anchors': [23, 27], 'sequence': '*#%^*^%*%*!&%#&#%*#^%&%*!&^%&%*#&!&^#%&#^!#!*!&#', 'large_anchor': False}
{'anchors': [82, 85], 'sequence': '^&!*^&!*!*#*%^%&^*^!&*^*&^#&^%!&#!^*!^%&*%*!%*!*', 'large_anchor': True}
